seasonYear,date,gridID,time,timeSeg,birdMamm,earlierName,eBirdIndiaName2023,number,distance,HSF,remarks
2024 Summer,2024-Apr-22,G12,08:00,2,Bird,,White-throated Kingfisher,1,50,H,
2024 Summer,2024-Apr-22,G12,08:00,2,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,1,Bird,,Indian White-eye (Oriental White-eye),1,15,H,"GP, "
2024 Summer,2024-Apr-22,H12,08:18,1,Bird,,Grey-fronted Green-Pigeon (Pompadour Green-Pigeon),1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,5,S,Time: 08:21
2024 Summer,2024-Apr-22,H12,08:18,1,Bird,,Asian Fairy-Bluebird,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,1,Bird,,Common Tailorbird,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,1,Mammal,,MALABAR GIANT SQUIRREL,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,1,Mammal,,MALABAR GIANT SQUIRREL,1,50,H,dIFF
2024 Summer,2024-Apr-22,H12,08:18,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,2,Bird,,White-bellied Treepie,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-22,H12,08:18,2,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,Time: 08:26
2024 Summer,2024-Apr-22,H12,08:18,2,Bird,,Nilgiri Flowerpecker,1,20,S,Time: 08:28
2024 Summer,2024-Apr-22,H11,08:39,1,Mammal,,GAUR,1,30,H,E
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,20,H,
2024 Summer,2024-Apr-22,H11,08:39,1,Mammal,,NILGIRI LANGUR,2,30,H,
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Indian White-eye (Oriental White-eye),1,15,S,"GP, "
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Southern Hill Myna,1,50,H,"GP, "
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Asian Fairy-Bluebird,1,50,H,
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Greater Racket-tailed Drongo,1,10,S,Time: 08:42
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Malabar Flameback,1,50,H,
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Vernal Hanging-parrot (Indian Lorikeet),1,50,F,OC
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Malabar Woodshrike,1,50,H,
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Yellow-browed Bulbul,1,30,H,Time: 08:44
2024 Summer,2024-Apr-22,H11,08:39,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-22,H11,08:39,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,15,H,Time: 08:47
2024 Summer,2024-Apr-22,H11,08:39,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Indian White-eye (Oriental White-eye),1,20,H,
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Red-whiskered Bulbul,1,30,H,
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Yellow-browed Bulbul,1,5,F,"GP, UC"
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Oriental Magpie-robin,1,50,H,Time: 08:57
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Vernal Hanging-parrot (Indian Lorikeet),1,50,H,
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-22,H10,08:54,1,Bird,,Chestnut-headed Bee-eater,1,50,H,Time: 08:59
2024 Summer,2024-Apr-22,H10,08:54,2,Bird,,Southern Hill Myna,1,50,H,Time: 09:00
2024 Summer,2024-Apr-22,J12,09:15,1,Bird,,Red-whiskered Bulbul,1,30,H,
2024 Summer,2024-Apr-22,J12,09:15,1,Bird,,Indian White-eye (Oriental White-eye),1,50,H,Time: 09:16
2024 Summer,2024-Apr-22,J12,09:15,1,Mammal,,NILGIRI LANGUR,1,30,H,
2024 Summer,2024-Apr-22,J12,09:15,1,Bird,,Nilgiri Flowerpecker,1,10,H,
2024 Summer,2024-Apr-22,J12,09:15,2,Bird,,Yellow-browed Bulbul,1,50,H,Time: 09:20
2024 Summer,2024-Apr-22,J12,09:15,2,Bird,,Greater Racket-tailed Drongo,1,50,H,Time: 09:21
2024 Summer,2024-Apr-22,J12,09:15,2,Bird,,Crimson-backed Sunbird (Small Sunbird),2,10,H,
2024 Summer,2024-Apr-22,J12,09:15,2,Bird,,Southern Hill Myna,1,30,H,
2024 Summer,2024-Apr-22,J12,09:15,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,Time: 09:23
2024 Summer,2024-Apr-22,J12,09:15,2,Bird,,Common Tailorbird,1,30,H,Time: 09:24
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Spotted Dove,1,20,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Greater Coucal,1,50,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Indian Peafowl,1,50,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Malabar Whistling-Thrush,1,10,S,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Nilgiri Flowerpecker,1,5,S,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Malabar Whistling-Thrush,1,20,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Black-rumped Flameback (Lesser Goldenbacked Woodpecker),1,30,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Yellow-browed Bulbul,1,30,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Malabar Imperial-Pigeon,1,50,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Southern Hill Myna,1,30,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-23,K17,06:27,1,Mammal,,NILGIRI LANGUR,1,5,S,
2024 Summer,2024-Apr-23,K17,06:27,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,K17,06:27,2,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Yellow-browed Bulbul,3,20,S,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Indian Scimitar-Babbler,2,30,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Malabar Whistling-Thrush,1,20,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,White-cheeked Barbet (Small Green Barbet),2,30,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Asian Emerald Dove,1,50,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Greater Coucal,1,50,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Spotted Dove,1,30,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Greater Racket-tailed Drongo,1,20,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Bird,,Nilgiri Flowerpecker,1,20,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Mammal,,NILGIRI LANGUR,1,30,H,
2024 Summer,2024-Apr-23,L17,06:41,1,Mammal,,MALABAR GIANT SQUIRREL,1,30,H,
2024 Summer,2024-Apr-23,L17,06:41,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,S,
2024 Summer,2024-Apr-23,L17,06:41,2,Bird,,Yellow-browed Bulbul,2,10,S,
2024 Summer,2024-Apr-23,L17,06:41,2,Bird,,Chestnut-headed Bee-eater,1,30,S,
2024 Summer,2024-Apr-23,L17,06:41,2,Bird,,Orange Minivet,4,20,S,male
2024 Summer,2024-Apr-23,L17,06:41,2,Bird,,Southern Hill Myna,1,30,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Brown-cheeked Fulvetta,1,10,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Greater Racket-tailed Drongo,2,10,S,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Greater Racket-tailed Drongo,2,20,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Velvet-fronted Nuthatch,1,10,S,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Indian Scimitar-Babbler,1,10,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,20,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Malabar Woodshrike,7,0,S,mixed flock
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Bronzed Drongo,1,0,S,mixed flock
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Asian Emerald Dove,1,30,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Velvet-fronted Nuthatch,1,5,S,mixed flock
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Malabar Flameback,2,20,S,mixed flock
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,10,F,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,20,H,
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,White-bellied Treepie,2,5,S,mixed flock
2024 Summer,2024-Apr-23,M17,06:57,1,Bird,,Black-naped Monarch,1,5,S,mixed flock
2024 Summer,2024-Apr-23,M17,06:57,2,Bird,,Common Flameback (Goldenbacked Three-toed Woodpecker),1,10,S,mixed flock
2024 Summer,2024-Apr-23,M17,06:57,2,Bird,,Orange Minivet,3,20,S,all males
2024 Summer,2024-Apr-23,M17,06:57,2,Bird,,Greenish Warbler,1,20,H,
2024 Summer,2024-Apr-23,M17,06:57,2,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,M17,06:57,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,M17,06:57,2,Mammal,,MALABAR GIANT SQUIRREL,1,0,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,20,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Asian Emerald Dove,1,30,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Black-naped Monarch,1,20,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Grey Junglefowl,1,30,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Square-tailed Bulbul (Black Bulbul),1,30,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Orange Minivet,2,30,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Asian Fairy-bluebird,1,20,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,M16,07:12,1,Bird,,Yellow-browed Bulbul,2,20,S,
2024 Summer,2024-Apr-23,M16,07:12,2,Bird,,Indian Peafowl,1,30,H,
2024 Summer,2024-Apr-23,M16,07:12,2,Bird,,Nilgiri Flowerpecker,1,20,H,
2024 Summer,2024-Apr-23,M16,07:12,2,Bird,,Indian Scimitar-Babbler,1,30,H,
2024 Summer,2024-Apr-23,M16,07:12,2,Bird,,Greater Racket-tailed Drongo,1,20,H,
2024 Summer,2024-Apr-23,M16,07:12,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Malabar Grey Hornbill,1,10,S,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Malabar Grey Hornbill,1,30,H,
2024 Summer,2024-Apr-23,M15,07:27,1,Mammal,,GAUR,1,30,H,"Running away head, Could be more"
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Malabar Flameback,1,30,H,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Greater Racket-tailed Drongo,1,20,S,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Orange Minivet,2,20,S,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Yellow-browed Bulbul,2,30,H,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,White-bellied Treepie,1,50,H,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,S,
2024 Summer,2024-Apr-23,M15,07:27,1,Bird,,Velvet-fronted Nuthatch,1,20,S,
2024 Summer,2024-Apr-23,M15,07:27,2,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-23,M15,07:27,2,Bird,,Nilgiri Flowerpecker,1,30,H,
2024 Summer,2024-Apr-23,M15,07:27,2,Bird,,Bronzed Drongo,1,30,H,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Velvet-fronted Nuthatch,1,10,S,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Indian Scimitar-Babbler,1,20,H,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Grey Junglefowl,1,30,H,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Bronzed Drongo,2,15,S,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Yellow-browed Bulbul,2,30,S,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Orange Minivet,2,30,H,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Malabar Flameback,1,30,H,
2024 Summer,2024-Apr-23,M14,07:44,1,Bird,,Golden-fronted Leafbird (Golden-fronted Chloropsis),1,30,S,
2024 Summer,2024-Apr-23,M14,07:44,2,Bird,,Nilgiri Flowerpecker,1,20,H,
2024 Summer,2024-Apr-23,M14,07:44,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,H,
2024 Summer,2024-Apr-23,M14,07:44,2,Bird,,Southern Hill Myna,1,30,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,30,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Malabar Imperial-Pigeon,2,20,F,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Nilgiri Flowerpecker,1,20,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Southern Hill Myna,2,20,S,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Malabar Whistling-Thrush,1,20,H,
2024 Summer,2024-Apr-23,L14,08:00,1,Bird,,Large-billed Leaf Warbler,1,30,H,
2024 Summer,2024-Apr-23,L14,08:00,2,Bird,,Yellow-browed Bulbul,2,20,S,
2024 Summer,2024-Apr-23,L14,08:00,2,Bird,,Square-tailed Bulbul (Black Bulbul),1,20,H,
2024 Summer,2024-Apr-23,L15,08:14,1,Bird,,Malabar Barbet (Crimson-throated Barbet),2,30,H,
2024 Summer,2024-Apr-23,L15,08:14,1,Bird,,Asian Fairy-bluebird,1,30,H,
2024 Summer,2024-Apr-23,L15,08:14,1,Bird,,Yellow-browed Bulbul,1,20,H,
2024 Summer,2024-Apr-23,L15,08:14,1,Bird,,Southern Hill Myna,1,50,H,
2024 Summer,2024-Apr-23,L15,08:14,1,Bird,,Bronzed Drongo,1,20,S,
2024 Summer,2024-Apr-23,L15,08:14,1,Bird,,Indian Scimitar-Babbler,2,30,H,
2024 Summer,2024-Apr-23,L15,08:14,1,Bird,,Southern Hill Myna,1,30,H,
2024 Summer,2024-Apr-23,L15,08:14,2,Bird,,Large-billed Crow,1,30,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Nilgiri Flowerpecker,2,0,S,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,30,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Yellow-browed Bulbul,2,30,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Bar-winged Flycatcher-shrike,2,0,S,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Grey Junglefowl,1,30,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Nilgiri Flowerpecker,1,10,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Southern Hill Myna,1,30,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Velvet-fronted Nuthatch,1,20,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Crimson-backed Sunbird (Small Sunbird),2,10,S,m & f
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Indian Scimitar-Babbler,1,30,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Spotted Dove,1,50,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Velvet-fronted Nuthatch,1,0,S,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Summer,2024-Apr-23,L16,08:27,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,L16,08:27,2,Bird,,White-throated Kingfisher,1,50,H,
2024 Summer,2024-Apr-23,K16,08:43,1,Bird,,Malabar Whistling-Thrush,1,20,H,
2024 Summer,2024-Apr-23,K16,08:43,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,K16,08:43,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,K16,08:43,2,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Summer,2024-Apr-23,K16,08:43,2,Bird,,Yellow-browed Bulbul,2,20,H,
2024 Summer,2024-Apr-23,K16,08:43,2,Bird,,Nilgiri Flowerpecker,1,0,S,
2024 Summer,2024-Apr-23,K16,08:43,2,Bird,,Indian Scimitar-Babbler,1,30,S,
2024 Summer,2024-Apr-23,K15,08:59,1,Bird,,Nilgiri Flowerpecker,1,10,S,
2024 Summer,2024-Apr-23,K15,08:59,1,Mammal,,NILGIRI LANGUR,3,30,S,
2024 Summer,2024-Apr-23,K15,08:59,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-23,K15,08:59,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-23,K15,08:59,1,Bird,,Yellow-browed Bulbul,2,30,H,
2024 Summer,2024-Apr-23,K15,08:59,1,Bird,,Asian Fairy-bluebird,1,30,H,
2024 Summer,2024-Apr-23,K15,08:59,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-23,K15,08:59,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Summer,2024-Apr-23,K15,08:59,1,Birdsp.,,bird sp.,1,30,H,Omro? 
2024 Summer,2024-Apr-23,K15,08:59,2,Bird,,Malabar Whistling-Thrush,1,30,H,
2024 Summer,2024-Apr-24,G08,06:13,1,Bird,,Malabar Whistling-Thrush,1,20,H,
2024 Summer,2024-Apr-24,G08,06:13,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-24,G08,06:13,1,Bird,,Orange Minivet,5,5,F,oc
2024 Summer,2024-Apr-24,G08,06:13,2,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-24,G08,06:13,2,Bird,,Southern Hill Myna,1,50,H,
2024 Summer,2024-Apr-24,G07,06:33,1,Bird,,White-throated Kingfisher,1,50,H,
2024 Summer,2024-Apr-24,G07,06:33,1,Mammal,,NILGIRI LANGUR,1,30,S,
2024 Summer,2024-Apr-24,G07,06:33,1,Mammal,,MALABAR GIANT SQUIRREL,1,20,S,
2024 Summer,2024-Apr-24,G07,06:33,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Summer,2024-Apr-24,G07,06:33,1,Mammal,,NILGIRI LANGUR,1,20,S,
2024 Summer,2024-Apr-24,G07,06:33,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,no new detections in segment 2
2024 Summer,2024-Apr-24,G06,06:50,1,Bird,,Malabar Grey Hornbill,1,20,H,
2024 Summer,2024-Apr-24,G06,06:50,1,Mammal,,NILGIRI LANGUR,1,30,H,
2024 Summer,2024-Apr-24,G06,06:50,1,Bird,,Nilgiri Flowerpecker,1,10,H,
2024 Summer,2024-Apr-24,G06,06:50,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-24,G06,06:50,1,Bird,,White-bellied Treepie,2,50,S,
2024 Summer,2024-Apr-24,G06,06:50,2,Bird,,Malabar Grey Hornbill,1,20,H,
2024 Summer,2024-Apr-24,G06,06:50,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Summer,2024-Apr-24,G06,06:50,2,Bird,,Grey Junglefowl,1,50,H,
2024 Summer,2024-Apr-24,G06,06:50,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,F,oc
2024 Summer,2024-Apr-24,G06,06:50,2,Birdsp.,Accipiter hawk/goshawk/sparrowhawk sp.,Accipitrine hawk sp. (former Accipiter sp.) - Aerospiza/Tachyspiza/Accipiter/Astur sp.,1,10,S,Accipiter sp. Probably Crested Goshawk
2024 Summer,2024-Apr-24,G06,06:50,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-24,G06,06:50,2,Bird,,Velvet-fronted Nuthatch,1,50,H,
2024 Summer,2024-Apr-24,G06,06:50,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,Malabar Grey Hornbill,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,30,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,Malabar Woodshrike,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,White-throated Kingfisher,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Mammal,,NILGIRI LANGUR,1,30,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,Southern Hill Myna,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,Malabar Imperial-Pigeon,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,1,Bird,,Indian White-eye (Oriental White-eye),1,30,H,"gp, "
2024 Summer,2024-Apr-24,H06,07:07,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,2,Bird,,Southern Hill Myna,1,20,H,
2024 Summer,2024-Apr-24,H06,07:07,2,Bird,,Nilgiri Flowerpecker,1,50,H,
2024 Summer,2024-Apr-24,H06,07:07,2,Bird,,Malabar Grey Hornbill,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Mammal,,GAUR,6,30,S,entered
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Malabar Grey Hornbill,1,30,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Indian Peafowl,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,F,oc
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Velvet-fronted Nuthatch,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,1,Bird,,Malabar Imperial-Pigeon,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,2,Bird,,White-bellied Treepie,1,50,H,
2024 Summer,2024-Apr-24,I06,07:23,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Summer,2024-Apr-24,I06,07:23,2,Mammal,,NILGIRI LANGUR,2,30,H,
2024 Summer,2024-Apr-24,I06,07:23,2,Bird,,Asian Emerald Dove,1,30,H,
2024 Summer,2024-Apr-24,I06,07:23,2,Bird,,Jungle Owlet,1,30,H,
2024 Summer,2024-Apr-24,I06,07:23,2,Bird,,Asian Emerald Dove,1,0,F,uc
2024 Summer,2024-Apr-24,I06,07:23,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Yellow-browed Bulbul,1,30,H,"gp, "
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Yellow-browed Bulbul,1,30,H,"gp, 2nd grp"
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Greater Racket-tailed Drongo,2,30,H,
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Southern Hill Myna,1,50,H,
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Jungle Owlet,1,50,H,
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,30,H,
2024 Summer,2024-Apr-24,J06,07:38,1,Bird,,Greater Coucal,1,50,H,
