seasonYear,date,gridID,start_time,timeSeg,birdMamm,common_name,number,distance,HSF,remarks,scientific_name
2024 Summer,2024-Apr-22,H11,8:39,1,Bird,Greater Racket-tailed Drongo,1,10,S,Time: 08:42,Dicrurus paradiseus
2024 Summer,2024-Apr-22,H11,8:39,1,Bird,Malabar Flameback,1,50,H,,Chrysocolaptes socialis
2024 Summer,2024-Apr-22,H11,8:39,1,Bird,Vernal Hanging-Parrot,1,50,F,OC,Loriculus vernalis
2024 Summer,2024-Apr-22,H11,8:39,1,Bird,Malabar Woodshrike,1,50,H,,Tephrodornis sylvicola
2024 Summer,2024-Apr-22,H11,8:39,1,Bird,Yellow-browed Bulbul,1,30,H,Time: 08:44,Iole indica
2024 Summer,2024-Apr-22,H11,8:39,1,Bird,Malabar Whistling-Thrush,1,50,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-22,H11,8:39,2,Bird,Crimson-backed Sunbird,1,15,H,Time: 08:47,Leptocoma minima
2024 Summer,2024-Apr-22,H11,8:39,2,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Malabar Whistling-Thrush,1,50,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Indian White-eye,1,20,H,,Zosterops palpebrosus
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Red-whiskered Bulbul,1,30,H,,Pycnonotus jocosus
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Yellow-browed Bulbul,1,5,F,"GP, UC",Iole indica
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Oriental Magpie-Robin,1,50,H,Time: 08:57,Copsychus saularis
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Vernal Hanging-Parrot,1,50,H,,Loriculus vernalis
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-22,H10,8:54,1,Bird,Chestnut-headed Bee-eater,1,50,H,Time: 08:59,Merops leschenaulti
2024 Summer,2024-Apr-22,H10,8:54,2,Bird,Southern Hill Myna,1,50,H,Time: 09:00,Gracula indica
2024 Summer,2024-Apr-22,J12,9:15,1,Bird,Red-whiskered Bulbul,1,30,H,,Pycnonotus jocosus
2024 Summer,2024-Apr-22,J12,9:15,1,Bird,Indian White-eye,1,50,H,Time: 09:16,Zosterops palpebrosus
2024 Summer,2024-Apr-22,J12,9:15,1,Bird,Nilgiri Flowerpecker,1,10,H,,Dicaeum concolor
2024 Summer,2024-Apr-22,J12,9:15,2,Bird,Yellow-browed Bulbul,1,50,H,Time: 09:20,Iole indica
2024 Summer,2024-Apr-22,J12,9:15,2,Bird,Greater Racket-tailed Drongo,1,50,H,Time: 09:21,Dicrurus paradiseus
2024 Summer,2024-Apr-22,J12,9:15,2,Bird,Crimson-backed Sunbird,2,10,H,,Leptocoma minima
2024 Summer,2024-Apr-22,J12,9:15,2,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Summer,2024-Apr-22,J12,9:15,2,Bird,White-cheeked Barbet,1,50,H,Time: 09:23,Psilopogon viridis
2024 Summer,2024-Apr-22,J12,9:15,2,Bird,Common Tailorbird,1,30,H,Time: 09:24,Orthotomus sutorius
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Spotted Dove,1,20,H,,Streptopelia chinensis
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Greater Coucal,1,50,H,,Centropus sinensis
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Indian Peafowl,1,50,H,,Pavo cristatus
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Malabar Whistling-Thrush,1,10,S,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Nilgiri Flowerpecker,1,5,S,,Dicaeum concolor
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Malabar Whistling-Thrush,1,20,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Black-rumped Flameback,1,30,H,,Dinopium benghalense
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Yellow-browed Bulbul,1,30,H,,Iole indica
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Malabar Imperial-Pigeon,1,50,H,,Ducula cuprea
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Summer,2024-Apr-23,K17,6:27,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,K17,6:27,2,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Yellow-browed Bulbul,3,20,S,,Iole indica
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Indian Scimitar-Babbler,2,30,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Malabar Whistling-Thrush,1,20,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,White-cheeked Barbet,2,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Asian Emerald Dove,1,50,H,,Chalcophaps indica
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Greater Coucal,1,50,H,,Centropus sinensis
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Spotted Dove,1,30,H,,Streptopelia chinensis
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Greater Racket-tailed Drongo,1,20,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,L17,6:41,1,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,L17,6:41,2,Bird,Crimson-backed Sunbird,1,20,S,,Leptocoma minima
2024 Summer,2024-Apr-23,L17,6:41,2,Bird,Yellow-browed Bulbul,2,10,S,,Iole indica
2024 Summer,2024-Apr-23,L17,6:41,2,Bird,Chestnut-headed Bee-eater,1,30,S,,Merops leschenaulti
2024 Summer,2024-Apr-23,L17,6:41,2,Bird,Orange Minivet,4,20,S,male,Pericrocotus flammeus
2024 Summer,2024-Apr-23,L17,6:41,2,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Brown-cheeked Fulvetta,1,10,H,,Alcippe poioicephala
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Greater Racket-tailed Drongo,2,10,S,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Greater Racket-tailed Drongo,2,20,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Velvet-fronted Nuthatch,1,10,S,,Sitta frontalis
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Indian Scimitar-Babbler,1,10,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,White-cheeked Barbet,1,20,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Malabar Woodshrike,7,0,S,mixed flock,Tephrodornis sylvicola
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Bronzed Drongo,1,0,S,mixed flock,Dicrurus aeneus
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Asian Emerald Dove,1,30,H,,Chalcophaps indica
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Velvet-fronted Nuthatch,1,5,S,mixed flock,Sitta frontalis
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Malabar Flameback,2,20,S,mixed flock,Chrysocolaptes socialis
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Crimson-backed Sunbird,1,10,F,,Leptocoma minima
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,White-cheeked Barbet,1,20,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,White-bellied Treepie,2,5,S,mixed flock,Dendrocitta leucogastra
2024 Summer,2024-Apr-23,M17,6:57,1,Bird,Black-naped Monarch,1,5,S,mixed flock,Hypothymis azurea
2024 Summer,2024-Apr-23,M17,6:57,2,Bird,Common Flameback,1,10,S,mixed flock,Dinopium javanense
2024 Summer,2024-Apr-23,M17,6:57,2,Bird,Orange Minivet,3,20,S,all males,Pericrocotus flammeus
2024 Summer,2024-Apr-23,M17,6:57,2,Bird,Greenish Warbler,1,20,H,,Phylloscopus trochiloides
2024 Summer,2024-Apr-23,M17,6:57,2,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Malabar Barbet,1,20,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Asian Emerald Dove,1,30,H,,Chalcophaps indica
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Black-naped Monarch,1,20,H,,Hypothymis azurea
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Grey Junglefowl,1,30,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Square-tailed Bulbul,1,30,H,,Hypsipetes ganeesa
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Orange Minivet,2,30,H,,Pericrocotus flammeus
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Asian Fairy-bluebird,1,20,H,,Irena puella
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,M16,7:12,1,Bird,Yellow-browed Bulbul,2,20,S,,Iole indica
2024 Summer,2024-Apr-23,M16,7:12,2,Bird,Indian Peafowl,1,30,H,,Pavo cristatus
2024 Summer,2024-Apr-23,M16,7:12,2,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,M16,7:12,2,Bird,Indian Scimitar-Babbler,1,30,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,M16,7:12,2,Bird,Greater Racket-tailed Drongo,1,20,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Malabar Grey Hornbill,1,10,S,,Ocyceros griseus
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Malabar Grey Hornbill,1,30,H,,Ocyceros griseus
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Malabar Flameback,1,30,H,,Chrysocolaptes socialis
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Greater Racket-tailed Drongo,1,20,S,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Orange Minivet,2,20,S,,Pericrocotus flammeus
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Yellow-browed Bulbul,2,30,H,,Iole indica
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,White-bellied Treepie,1,50,H,,Dendrocitta leucogastra
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Crimson-backed Sunbird,1,20,S,,Leptocoma minima
2024 Summer,2024-Apr-23,M15,7:27,1,Bird,Velvet-fronted Nuthatch,1,20,S,,Sitta frontalis
2024 Summer,2024-Apr-23,M15,7:27,2,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,M15,7:27,2,Bird,Nilgiri Flowerpecker,1,30,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,M15,7:27,2,Bird,Bronzed Drongo,1,30,H,,Dicrurus aeneus
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Velvet-fronted Nuthatch,1,10,S,,Sitta frontalis
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Indian Scimitar-Babbler,1,20,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Grey Junglefowl,1,30,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Malabar Imperial-Pigeon,1,30,H,,Ducula cuprea
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Bronzed Drongo,2,15,S,,Dicrurus aeneus
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Yellow-browed Bulbul,2,30,S,,Iole indica
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Orange Minivet,2,30,H,,Pericrocotus flammeus
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Malabar Flameback,1,30,H,,Chrysocolaptes socialis
2024 Summer,2024-Apr-23,M14,7:44,1,Bird,Golden-fronted Leafbird,1,30,S,,Chloropsis aurifrons
2024 Summer,2024-Apr-23,M14,7:44,2,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,M14,7:44,2,Bird,Vernal Hanging-Parrot,1,30,H,,Loriculus vernalis
2024 Summer,2024-Apr-23,M14,7:44,2,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Malabar Barbet,1,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Malabar Imperial-Pigeon,2,20,F,,Ducula cuprea
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Nilgiri Flowerpecker,1,20,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Southern Hill Myna,2,20,S,,Gracula indica
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Malabar Whistling-Thrush,1,20,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,L14,8:00,1,Bird,Large-billed Leaf Warbler,1,30,H,,Phylloscopus magnirostris
2024 Summer,2024-Apr-23,L14,8:00,2,Bird,Yellow-browed Bulbul,2,20,S,,Iole indica
2024 Summer,2024-Apr-23,L14,8:00,2,Bird,Square-tailed Bulbul,1,20,H,,Hypsipetes ganeesa
2024 Summer,2024-Apr-23,L15,8:14,1,Bird,Malabar Barbet,2,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,L15,8:14,1,Bird,Asian Fairy-bluebird,1,30,H,,Irena puella
2024 Summer,2024-Apr-23,L15,8:14,1,Bird,Yellow-browed Bulbul,1,20,H,,Iole indica
2024 Summer,2024-Apr-23,L15,8:14,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-23,L15,8:14,1,Bird,Bronzed Drongo,1,20,S,,Dicrurus aeneus
2024 Summer,2024-Apr-23,L15,8:14,1,Bird,Indian Scimitar-Babbler,2,30,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,L15,8:14,1,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Summer,2024-Apr-23,L15,8:14,2,Bird,Large-billed Crow,1,30,H,,Corvus macrorhynchos
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Nilgiri Flowerpecker,2,0,S,,Dicaeum concolor
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Malabar Barbet,1,30,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Yellow-browed Bulbul,2,30,H,,Iole indica
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Bar-winged Flycatcher-shrike,2,0,S,,Hemipus picatus
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Grey Junglefowl,1,30,H,,Gallus sonneratii
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Nilgiri Flowerpecker,1,10,H,,Dicaeum concolor
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Southern Hill Myna,1,30,H,,Gracula indica
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Velvet-fronted Nuthatch,1,20,H,,Sitta frontalis
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Crimson-backed Sunbird,2,10,S,m & f,Leptocoma minima
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Indian Scimitar-Babbler,1,30,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Spotted Dove,1,50,H,,Streptopelia chinensis
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Velvet-fronted Nuthatch,1,0,S,,Sitta frontalis
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,L16,8:27,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,L16,8:27,2,Bird,White-throated Kingfisher,1,50,H,,Halcyon smyrnensis
2024 Summer,2024-Apr-23,K16,8:43,1,Bird,Malabar Whistling-Thrush,1,20,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-23,K16,8:43,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,K16,8:43,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,K16,8:43,2,Bird,Malabar Barbet,1,50,H,,Psilopogon malabaricus
2024 Summer,2024-Apr-23,K16,8:43,2,Bird,Yellow-browed Bulbul,2,20,H,,Iole indica
2024 Summer,2024-Apr-23,K16,8:43,2,Bird,Nilgiri Flowerpecker,1,0,S,,Dicaeum concolor
2024 Summer,2024-Apr-23,K16,8:43,2,Bird,Indian Scimitar-Babbler,1,30,S,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,K15,8:59,1,Bird,Nilgiri Flowerpecker,1,10,S,,Dicaeum concolor
2024 Summer,2024-Apr-23,K15,8:59,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-23,K15,8:59,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,K15,8:59,1,Bird,Yellow-browed Bulbul,2,30,H,,Iole indica
2024 Summer,2024-Apr-23,K15,8:59,1,Bird,Asian Fairy-bluebird,1,30,H,,Irena puella
2024 Summer,2024-Apr-23,K15,8:59,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-23,K15,8:59,1,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-23,K15,8:59,2,Bird,Malabar Whistling-Thrush,1,30,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-24,G08,6:13,1,Bird,Malabar Whistling-Thrush,1,20,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-24,G08,6:13,1,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Summer,2024-Apr-24,G08,6:13,1,Bird,Orange Minivet,5,5,F,oc,Pericrocotus flammeus
2024 Summer,2024-Apr-24,G08,6:13,2,Bird,Malabar Whistling-Thrush,1,50,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-24,G08,6:13,2,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-24,G07,6:33,1,Bird,White-throated Kingfisher,1,50,H,,Halcyon smyrnensis
2024 Summer,2024-Apr-24,G07,6:33,1,Bird,Malabar Whistling-Thrush,1,50,H,,Myophonus horsfieldii
2024 Summer,2024-Apr-24,G07,6:33,1,Bird,White-cheeked Barbet,1,50,H,no new detections in segment 2,Psilopogon viridis
2024 Summer,2024-Apr-24,G06,6:50,1,Bird,Malabar Grey Hornbill,1,20,H,,Ocyceros griseus
2024 Summer,2024-Apr-24,G06,6:50,1,Bird,Nilgiri Flowerpecker,1,10,H,,Dicaeum concolor
2024 Summer,2024-Apr-24,G06,6:50,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,G06,6:50,1,Bird,White-bellied Treepie,2,50,S,,Dendrocitta leucogastra
2024 Summer,2024-Apr-24,G06,6:50,2,Bird,Malabar Grey Hornbill,1,20,H,,Ocyceros griseus
2024 Summer,2024-Apr-24,G06,6:50,2,Bird,Crimson-backed Sunbird,1,20,H,,Leptocoma minima
2024 Summer,2024-Apr-24,G06,6:50,2,Bird,Grey Junglefowl,1,50,H,,Gallus sonneratii
2024 Summer,2024-Apr-24,G06,6:50,2,Bird,Vernal Hanging-Parrot,1,30,F,oc,Loriculus vernalis
2024 Summer,2024-Apr-24,G06,6:50,2,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-24,G06,6:50,2,Bird,Velvet-fronted Nuthatch,1,50,H,,Sitta frontalis
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,Crimson-backed Sunbird,1,30,H,,Leptocoma minima
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,Malabar Woodshrike,1,50,H,,Tephrodornis sylvicola
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,White-throated Kingfisher,1,50,H,,Halcyon smyrnensis
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,Malabar Imperial-Pigeon,1,50,H,,Ducula cuprea
2024 Summer,2024-Apr-24,H06,7:07,1,Bird,Indian White-eye,1,30,H,"gp, ",Zosterops palpebrosus
2024 Summer,2024-Apr-24,H06,7:07,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,H06,7:07,2,Bird,Southern Hill Myna,1,20,H,,Gracula indica
2024 Summer,2024-Apr-24,H06,7:07,2,Bird,Nilgiri Flowerpecker,1,50,H,,Dicaeum concolor
2024 Summer,2024-Apr-24,H06,7:07,2,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Malabar Grey Hornbill,1,30,H,,Ocyceros griseus
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Greater Racket-tailed Drongo,1,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Indian Peafowl,1,50,H,,Pavo cristatus
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Vernal Hanging-Parrot,1,30,F,oc,Loriculus vernalis
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Velvet-fronted Nuthatch,1,50,H,,Sitta frontalis
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Yellow-browed Bulbul,1,50,H,,Iole indica
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-24,I06,7:23,1,Bird,Malabar Imperial-Pigeon,1,50,H,,Ducula cuprea
2024 Summer,2024-Apr-24,I06,7:23,2,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,I06,7:23,2,Bird,White-bellied Treepie,1,50,H,,Dendrocitta leucogastra
2024 Summer,2024-Apr-24,I06,7:23,2,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,I06,7:23,2,Bird,Asian Emerald Dove,1,30,H,,Chalcophaps indica
2024 Summer,2024-Apr-24,I06,7:23,2,Bird,Jungle Owlet,1,30,H,,Glaucidium radiatum
2024 Summer,2024-Apr-24,I06,7:23,2,Bird,Asian Emerald Dove,1,0,F,uc,Chalcophaps indica
2024 Summer,2024-Apr-24,I06,7:23,2,Bird,Indian Scimitar-Babbler,1,50,H,,Pomatorhinus horsfieldii
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Yellow-browed Bulbul,1,30,H,"gp, ",Iole indica
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Yellow-browed Bulbul,1,30,H,"gp, 2nd grp",Iole indica
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Greater Racket-tailed Drongo,2,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Southern Hill Myna,1,50,H,,Gracula indica
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Greater Racket-tailed Drongo,1,30,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Jungle Owlet,1,50,H,,Glaucidium radiatum
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Crimson-backed Sunbird,1,30,H,,Leptocoma minima
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Greater Coucal,1,50,H,,Centropus sinensis
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Malabar Imperial-Pigeon,2,0,F,oc,Ducula cuprea
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,White-cheeked Barbet,1,50,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,White-bellied Treepie,1,50,H,,Dendrocitta leucogastra
2024 Summer,2024-Apr-24,J06,7:38,1,Bird,Greater Racket-tailed Drongo,2,50,H,,Dicrurus paradiseus
2024 Summer,2024-Apr-24,J06,7:38,2,Bird,Crested Serpent-Eagle,1,50,H,,Spilornis cheela
2024 Summer,2024-Apr-24,J06,7:38,2,Bird,Large-billed Crow,1,50,F,very high above canopy,Corvus macrorhynchos
2024 Summer,2024-Apr-24,J06,7:38,2,Bird,Malabar Imperial-Pigeon,2,20,H,,Ducula cuprea
2024 Summer,2024-Apr-24,J06,7:38,2,Bird,Crimson-backed Sunbird,1,50,H,,Leptocoma minima
2024 Summer,2024-Apr-24,I07,7:57,1,Bird,Stork-billed Kingfisher,1,50,H,,Pelargopsis capensis
2024 Summer,2024-Apr-24,I07,7:57,1,Bird,White-cheeked Barbet,1,30,H,,Psilopogon viridis
2024 Summer,2024-Apr-24,I07,7:57,1,Bird,Indian Peafowl,1,50,H,,Pavo cristatus
2024 Summer,2024-Apr-24,I07,7:57,1,Bird,Nilgiri Flowerpecker,1,0,S,,Dicaeum concolor
2024 Summer,2024-Apr-24,I07,7:57,1,Bird,Indian Swiftlet,2,50,F,very high above canopy,Aerodramus unicolor
2024 Summer,2024-Apr-24,I07,7:57,1,Bird,Velvet-fronted Nuthatch,1,15,S,,Sitta frontalis
2024 Summer,2024-Apr-24,I07,7:57,1,Bird,Malabar Grey Hornbill,1,50,H,,Ocyceros griseus
